Loyalty#,First Name,Last Name,Customer Name,Country,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,ValidPostalCode,FullName
528492,Lynn,Chestnut,Lynn Chestnut,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,Male,Bachelor,Suburban,38884.0,Married,Star,2018-06-09,2021-11-18,4090.75,Standard,True,Lynn Chestnut
995091,Devon,Arns,Devon Arns,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,Female,Bachelor,Suburban,32180.0,Married,Star,2020-09-15,,4095.2,Standard,True,Devon Arns
632793,Kenneth,Mcfan,Kenneth Mcfan,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,Female,High School or Below,Suburban,20079.0,Single,Star,2019-06-21,,4097.37,Standard,True,Kenneth Mcfan
912220,Jammie,Hyon,Jammie Hyon,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Male,High School or Below,Suburban,20079.0,Single,Star,2016-08-18,2017-04-18,4097.37,Standard,True,Jammie Hyon
382197,Marianne,Kirtley,Marianne Kirtley,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Male,Bachelor,Rural,51193.0,Married,Star,2020-10-30,2021-06-30,4100.47,Standard,True,Marianne Kirtley
705196,Eddy,Bitner,Eddy Bitner,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,Female,College,Rural,0.0,Single,Star,2016-11-26,,4101.94,Standard,True,Eddy Bitner
123094,Clara,Driesenga,Clara Driesenga,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Female,Bachelor,Urban,82427.0,Married,Star,2021-01-16,,4103.85,Standard,True,Clara Driesenga
821515,Tabitha,Forkey,Tabitha Forkey,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,Female,Bachelor,Rural,39492.0,Married,Star,2021-03-12,,4105.58,2021 Promotion,True,Tabitha Forkey
119488,Britteny,Course,Britteny Course,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,Female,College,Suburban,0.0,Single,Star,2020-06-27,,4108.26,Standard,True,Britteny Course
287750,Angella,Kuchta,Angella Kuchta,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,Female,College,Rural,0.0,Single,Star,2015-08-21,,4109.31,Standard,True,Angella Kuchta
735846,Warner,Brogley,Warner Brogley,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,Male,Bachelor,Rural,86657.0,Married,Star,2015-08-31,,4109.79,Standard,True,Warner Brogley
606026,Joyce,Cocca,Joyce Cocca,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Male,Bachelor,Suburban,31842.0,Single,Star,2018-07-24,,4110.62,Standard,True,Joyce Cocca
460291,Yolando,Pecue,Yolando Pecue,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,Female,Bachelor,Urban,32210.0,Divorced,Star,2018-09-02,,4111.2,Standard,True,Yolando Pecue
743001,Verdell,Mcdearmon,Verdell Mcdearmon,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Female,Bachelor,Suburban,65085.0,Married,Star,2020-05-14,,4111.89,Standard,True,Verdell Mcdearmon
869799,Calista,Brucken,Calista Brucken,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,Female,Bachelor,Urban,65085.0,Married,Star,2018-03-17,,4111.89,Standard,True,Calista Brucken
520321,Rachele,Mazingo,Rachele Mazingo,Canada,Ontario,London,42.984924,-81.245277,M5B 3E4,Female,Doctor,Suburban,25030.0,Married,Star,2018-09-12,2019-05-12,4112.84,Standard,True,Rachele Mazingo
279419,Reyes,Sobczak,Reyes Sobczak,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,Female,College,Urban,0.0,Single,Star,2016-07-03,,4117.37,Standard,True,Reyes Sobczak
170585,Kimiko,Saturnio,Kimiko Saturnio,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,Male,Bachelor,Urban,69379.0,Single,Star,2016-08-28,,4118.59,Standard,True,Kimiko Saturnio
188340,Mai,Husain,Mai Husain,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,Male,Bachelor,Urban,69379.0,Single,Star,2020-04-22,,4118.59,Standard,True,Mai Husain
670817,Caitlin,Bulman,Caitlin Bulman,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,Male,Bachelor,Rural,69379.0,Single,Star,2019-12-16,,4118.59,Standard,True,Caitlin Bulman
509513,Billy,Mearse,Billy Mearse,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,Male,College,Rural,0.0,Single,Star,2015-12-09,,4121.25,Standard,True,Billy Mearse
779247,Tesha,Deeley,Tesha Deeley,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,Male,Bachelor,Urban,75272.0,Married,Star,2015-09-19,,4122.57,Standard,True,Tesha Deeley
111255,Norene,Barahona,Norene Barahona,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,Male,High School or Below,Urban,24732.0,Married,Star,2016-03-02,,4122.96,Standard,True,Norene Barahona
763061,Valene,Brayman,Valene Brayman,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,Male,Bachelor,Urban,34080.0,Married,Star,2017-04-04,,4126.61,Standard,True,Valene Brayman
509108,Letha,Vancleve,Letha Vancleve,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,Female,College,Urban,0.0,Single,Star,2021-04-13,,4132.59,2021 Promotion,True,Letha Vancleve
428919,Leona,Parraga,Leona Parraga,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,Female,Bachelor,Suburban,35945.0,Divorced,Star,2018-07-25,,4139.9,Standard,True,Leona Parraga
139863,Ariel,Greenberg,Ariel Greenberg,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,Male,Bachelor,Rural,48263.0,Married,Star,2018-10-10,,4142.56,Standard,True,Ariel Greenberg
695755,Horace,Astolfi,Horace Astolfi,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,Female,Bachelor,Urban,64478.0,Married,Star,2015-04-03,,4144.87,Standard,True,Horace Astolfi
355331,Angelo,Kyler,Angelo Kyler,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,Male,College,Suburban,0.0,Divorced,Star,2016-07-07,,4145.02,Standard,True,Angelo Kyler
578837,Carmelia,Carbonneau,Carmelia Carbonneau,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,Male,College,Rural,0.0,Single,Star,2015-05-07,,4152.65,Standard,True,Carmelia Carbonneau
603248,Lynwood,Overmyer,Lynwood Overmyer,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Male,College,Suburban,0.0,Married,Star,2019-02-10,2019-10-10,4157.7,Standard,True,Lynwood Overmyer
467182,Hubert,Rattay,Hubert Rattay,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,Female,Bachelor,Rural,96263.0,Married,Star,2016-12-25,2021-10-22,4160.02,Standard,True,Hubert Rattay
601407,Karena,Cardone,Karena Cardone,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,Male,Bachelor,Rural,55897.0,Married,Star,2018-09-13,,4165.17,Standard,True,Karena Cardone
700871,Ilene,Newman,Ilene Newman,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,Female,Bachelor,Rural,58299.0,Married,Star,2018-12-26,,4165.25,Standard,True,Ilene Newman
203809,Stefani,Hiney,Stefani Hiney,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,Female,High School or Below,Urban,17161.0,Married,Star,2015-07-02,,4165.35,Standard,True,Stefani Hiney
705589,Jaclyn,Waelti,Jaclyn Waelti,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,Female,College,Rural,0.0,Single,Star,2015-05-22,,4165.99,Standard,True,Jaclyn Waelti
354438,Maricela,Veals,Maricela Veals,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,Male,College,Rural,0.0,Married,Star,2021-09-01,,4167.09,Standard,True,Maricela Veals
746060,Bonita,Fyke,Bonita Fyke,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,Male,College,Rural,0.0,Married,Star,2017-04-20,,4167.09,Standard,False,Bonita Fyke
469718,Dusty,Luckadoo,Dusty Luckadoo,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,Male,Bachelor,Rural,56901.0,Married,Star,2016-01-13,,4167.42,Standard,True,Dusty Luckadoo
164429,Elli,Lefaver,Elli Lefaver,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,Female,Bachelor,Rural,35457.0,Single,Star,2015-09-25,,4169.36,Standard,True,Elli Lefaver
708373,Petronila,Mckinnon,Petronila Mckinnon,Canada,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,Female,Bachelor,Suburban,35457.0,Single,Star,2020-03-26,,4169.36,Standard,True,Petronila Mckinnon
225088,Audrie,Wolfgramm,Audrie Wolfgramm,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,Male,Bachelor,Suburban,90310.0,Married,Star,2018-09-25,,4170.34,Standard,True,Audrie Wolfgramm
100214,Loren,Juenemann,Loren Juenemann,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,Male,Bachelor,Suburban,42837.0,Married,Star,2018-08-06,,4170.57,Standard,True,Loren Juenemann
459999,Kimberlee,Jubic,Kimberlee Jubic,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,Male,Bachelor,Suburban,29462.0,Single,Star,2020-09-19,,4170.69,Standard,True,Kimberlee Jubic
553936,Tianna,Kozakiewicz,Tianna Kozakiewicz,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,Female,Bachelor,Rural,29462.0,Single,Star,2017-12-11,2018-08-11,4170.69,Standard,True,Tianna Kozakiewicz
268128,Deeann,Yslava,Deeann Yslava,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,Female,High School or Below,Urban,14108.0,Married,Star,2016-01-23,,4177.88,Standard,True,Deeann Yslava
930584,Winston,Bjornberg,Winston Bjornberg,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,Male,College,Urban,0.0,Single,Star,2018-07-31,,4185.76,Standard,True,Winston Bjornberg
327796,Hanna,Eblin,Hanna Eblin,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,Male,College,Urban,0.0,Single,Star,2020-06-09,,4191.06,Standard,True,Hanna Eblin
947467,Milton,Ramal,Milton Ramal,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Female,Bachelor,Urban,24641.0,Married,Star,2018-02-26,,4196.43,Standard,True,Milton Ramal
743510,Agueda,Botello,Agueda Botello,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Male,College,Suburban,0.0,Single,Star,2019-05-21,,4196.65,Standard,True,Agueda Botello
580324,Rima,Manetta,Rima Manetta,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Male,Bachelor,Rural,39913.0,Married,Star,2016-06-18,,4198.03,Standard,True,Rima Manetta
845613,Jerald,Shiring,Jerald Shiring,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,Male,Bachelor,Urban,30598.0,Married,Star,2021-10-13,2019-06-13,4198.03,Standard,True,Jerald Shiring
936088,Tierra,Lumbert,Tierra Lumbert,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,Female,Bachelor,Rural,30598.0,Married,Star,2021-02-28,,4198.03,2021 Promotion,True,Tierra Lumbert
423324,Florencio,Earps,Florencio Earps,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,Male,Bachelor,Suburban,51510.0,Divorced,Star,2020-12-10,,4200.37,Standard,True,Florencio Earps
101945,Dinorah,Squillace,Dinorah Squillace,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,Male,Bachelor,Urban,74057.0,Married,Star,2016-11-25,,4202.66,Standard,True,Dinorah Squillace
713636,Ana,Herdes,Ana Herdes,Canada,Ontario,London,42.984924,-81.245277,M5B 3E4,Male,Doctor,Suburban,10097.0,Married,Star,2017-08-09,,4212.8,Standard,True,Ana Herdes
302509,Shon,Pernice,Shon Pernice,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,Male,Doctor,Urban,12160.0,Married,Star,2020-03-30,,4213.92,Standard,True,Shon Pernice
789421,Meda,Massoud,Meda Massoud,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,Female,College,Suburban,0.0,Single,Star,2019-11-25,,4217.86,Standard,True,Meda Massoud
914255,Somer,Dibartolo,Somer Dibartolo,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,Male,College,Suburban,0.0,Single,Star,2018-11-10,2019-07-10,4217.86,Standard,True,Somer Dibartolo
242377,Jada,Aurges,Jada Aurges,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,Male,College,Rural,0.0,Single,Star,2021-04-12,,4221.31,2021 Promotion,True,Jada Aurges
404426,Myung,Duliba,Myung Duliba,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Female,Doctor,Suburban,14170.0,Married,Star,2017-09-07,,4223.27,Standard,True,Myung Duliba
260106,Apolonia,Leicher,Apolonia Leicher,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,Female,Bachelor,Rural,77853.0,Single,Star,2016-06-22,2020-04-30,4228.25,Standard,True,Apolonia Leicher
154643,Grisel,Vanfossan,Grisel Vanfossan,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,Female,College,Suburban,0.0,Married,Star,2021-02-28,,4228.73,2021 Promotion,True,Grisel Vanfossan
438023,Johnnie,Flennoy,Johnnie Flennoy,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,Male,College,Suburban,0.0,Married,Star,2016-01-03,,4228.73,Standard,True,Johnnie Flennoy
397518,Karima,Santeramo,Karima Santeramo,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,Male,Bachelor,Rural,60334.0,Married,Star,2021-01-31,2021-09-30,4235.18,Standard,True,Karima Santeramo
645742,Billie,Gunzalez,Billie Gunzalez,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,Male,Bachelor,Suburban,60334.0,Married,Star,2017-08-20,2018-08-26,4235.18,Standard,True,Billie Gunzalez
872932,Lelah,Mullens,Lelah Mullens,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,Male,High School or Below,Urban,25866.0,Married,Star,2018-03-09,,4236.3,Standard,True,Lelah Mullens
407945,Gabriele,Corell,Gabriele Corell,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,Female,Bachelor,Urban,59038.0,Married,Star,2015-12-26,,4236.47,Standard,True,Gabriele Corell
211714,Genevie,Nicholsen,Genevie Nicholsen,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Female,Doctor,Suburban,14476.0,Married,Star,2018-06-08,,4236.84,Standard,True,Genevie Nicholsen
410982,Dewayne,Foraker,Dewayne Foraker,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,Male,Master,Rural,29465.0,Married,Star,2020-02-16,,4237.37,Standard,True,Dewayne Foraker
905213,Davina,Cooey,Davina Cooey,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Female,Master,Rural,29465.0,Married,Star,2018-10-20,,4237.37,Standard,True,Davina Cooey
147898,Sherita,Fodera,Sherita Fodera,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,Female,High School or Below,Suburban,19834.0,Divorced,Star,2015-08-15,,4241.64,Standard,True,Sherita Fodera
530105,Delphine,Bohm,Delphine Bohm,Canada,Ontario,London,42.984924,-81.245277,M5B 3E4,Male,College,Suburban,0.0,Single,Star,2020-11-08,2021-07-08,4242.69,Standard,True,Delphine Bohm
610946,Kellie,Wenclawiak,Kellie Wenclawiak,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,Female,Bachelor,Suburban,34220.0,Married,Star,2019-12-07,,4244.47,Standard,True,Kellie Wenclawiak
383108,Chet,Grillette,Chet Grillette,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,Female,Bachelor,Rural,44537.0,Married,Star,2015-06-08,,4247.68,Standard,True,Chet Grillette
836343,Pasquale,Woodin,Pasquale Woodin,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,Female,Bachelor,Suburban,44537.0,Married,Star,2020-04-20,,4247.68,Standard,True,Pasquale Woodin
398535,Val,Coryell,Val Coryell,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,Female,College,Suburban,0.0,Single,Star,2021-04-10,2021-12-10,4250.28,2021 Promotion,True,Val Coryell
585357,Allyson,Fyffe,Allyson Fyffe,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,Male,College,Urban,0.0,Single,Star,2019-10-23,,4250.28,Standard,True,Allyson Fyffe
784804,Gabriel,Barrera,Gabriel Barrera,Canada,Alberta,Banff,51.178398,-115.5708,T4V 1D4,Female,College,Rural,0.0,Single,Star,2018-08-15,,4250.28,Standard,True,Gabriel Barrera
719633,Elnora,Holzmiller,Elnora Holzmiller,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,Male,Bachelor,Suburban,27608.0,Divorced,Star,2019-12-03,,4250.78,Standard,False,Elnora Holzmiller
715764,Jina,Herbin,Jina Herbin,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,Male,College,Urban,0.0,Single,Star,2019-08-02,,4253.28,Standard,True,Jina Herbin
753473,Jude,Lupkin,Jude Lupkin,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,Female,Doctor,Suburban,11904.0,Single,Star,2016-07-06,,4254.62,Standard,True,Jude Lupkin
980856,Kayleen,Gandee,Kayleen Gandee,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,Male,Doctor,Suburban,11904.0,Single,Star,2018-02-05,,4254.62,Standard,True,Kayleen Gandee
271660,Alissa,Joosten,Alissa Joosten,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,Male,College,Suburban,0.0,Married,Star,2018-04-24,,4270.03,Standard,True,Alissa Joosten
377471,Rene,Brafman,Rene Brafman,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Female,College,Rural,0.0,Married,Star,2021-04-23,,4270.03,2021 Promotion,True,Rene Brafman
830547,Dortha,Detar,Dortha Detar,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,Male,Bachelor,Rural,26245.0,Single,Star,2021-05-11,2019-01-11,4271.2,Standard,True,Dortha Detar
264936,Kelley,Mento,Kelley Mento,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,Female,College,Rural,0.0,Single,Star,2016-08-10,,4272.81,Standard,True,Kelley Mento
436498,Helene,Jacks,Helene Jacks,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,Male,College,Rural,0.0,Single,Star,2016-11-25,2019-03-20,4272.81,Standard,True,Helene Jacks
976513,Crissy,Omarah,Crissy Omarah,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,Female,Bachelor,Urban,82214.0,Married,Star,2017-08-05,,4273.59,Standard,True,Crissy Omarah
828776,Angelika,Stachowiak,Angelika Stachowiak,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,Male,Bachelor,Rural,39621.0,Married,Star,2020-05-26,,4274.62,Standard,True,Angelika Stachowiak
240362,Kimberlee,Keltner,Kimberlee Keltner,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,Male,Bachelor,Suburban,36692.0,Married,Star,2017-10-13,,4276.36,Standard,True,Kimberlee Keltner
137845,Danille,Dimmitt,Danille Dimmitt,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,Female,Bachelor,Rural,77265.0,Married,Star,2016-06-16,,4277.27,Standard,True,Danille Dimmitt
430569,Fausto,Ugaz,Fausto Ugaz,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,Male,Bachelor,Urban,75921.0,Married,Star,2019-10-16,,4277.56,Standard,True,Fausto Ugaz
317001,Jaleesa,Rucky,Jaleesa Rucky,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,Male,Bachelor,Suburban,40864.0,Married,Star,2021-08-31,,4282.95,Standard,True,Jaleesa Rucky
625870,Lucie,Buther,Lucie Buther,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,Female,Bachelor,Rural,40864.0,Married,Star,2016-08-03,,4282.95,Standard,True,Lucie Buther
660554,Isis,Milinazzo,Isis Milinazzo,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,Female,Bachelor,Rural,40864.0,Married,Star,2020-10-11,,4282.95,Standard,True,Isis Milinazzo
917630,Modesto,Earhart,Modesto Earhart,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,Female,Bachelor,Suburban,40864.0,Married,Star,2019-12-01,,4282.95,Standard,True,Modesto Earhart
670686,Milan,Sandmeier,Milan Sandmeier,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,Female,College,Urban,0.0,Single,Star,2021-05-07,,4291.06,Standard,True,Milan Sandmeier
717660,Carmen,Rowden,Carmen Rowden,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,Male,College,Urban,0.0,Single,Star,2018-03-15,,4293.01,Standard,True,Carmen Rowden
450621,Victorina,Kula,Victorina Kula,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,Female,Bachelor,Suburban,61737.0,Married,Star,2018-03-02,,4296.6,Standard,True,Victorina Kula
939562,Chasity,Grovier,Chasity Grovier,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,Female,Bachelor,Urban,86860.0,Married,Star,2019-12-17,,4297.02,Standard,True,Chasity Grovier
135250,Kayce,Pagliuca,Kayce Pagliuca,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,Male,Bachelor,Suburban,76778.0,Married,Star,2016-08-24,,4298.66,Standard,True,Kayce Pagliuca
714555,Jarred,Zingler,Jarred Zingler,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,Male,Bachelor,Suburban,44388.0,Divorced,Star,2016-08-17,,4299.84,Standard,True,Jarred Zingler
947868,Margarett,Krasnecky,Margarett Krasnecky,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,Male,Bachelor,Suburban,88590.0,Married,Star,2015-05-19,,4300.9,Standard,True,Margarett Krasnecky
573661,Lavinia,Renker,Lavinia Renker,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,Female,Bachelor,Suburban,74057.0,Single,Star,2021-08-08,,4303.64,Standard,True,Lavinia Renker
228580,Elfrieda,Namm,Elfrieda Namm,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,Male,Bachelor,Suburban,31071.0,Single,Star,2015-05-13,,4305.79,Standard,True,Elfrieda Namm
557500,Coral,Precythe,Coral Precythe,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,Female,Bachelor,Urban,24188.0,Married,Star,2018-11-04,,4305.81,2021 Promotion,True,Coral Precythe
238233,Aaron,Naber,Aaron Naber,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,Male,Bachelor,Urban,73345.0,Married,Star,2020-04-21,,4307.42,Standard,True,Aaron Naber
979309,Dave,Kearby,Dave Kearby,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,Male,Bachelor,Suburban,43386.0,Single,Star,2016-03-18,,4312.77,Standard,True,Dave Kearby
885497,Kendra,Tollefson,Kendra Tollefson,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,Male,College,Urban,0.0,Single,Star,2021-03-05,,4313.34,2021 Promotion,True,Kendra Tollefson
833569,Ji,Schumacker,Ji Schumacker,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,Female,College,Urban,0.0,Single,Star,2020-09-13,,4314.07,Standard,True,Ji Schumacker
120046,Jestine,Duker,Jestine Duker,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,Female,Bachelor,Suburban,33488.0,Married,Star,2020-07-12,,4314.17,Standard,True,Jestine Duker
816881,Josphine,Lohry,Josphine Lohry,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,Male,Bachelor,Rural,33488.0,Married,Star,2021-06-18,,4314.17,Standard,True,Josphine Lohry
717700,Renna,Gougis,Renna Gougis,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,Female,Bachelor,Suburban,41252.0,Married,Star,2018-09-16,,4315.79,Standard,True,Renna Gougis
962278,Jessika,Scarbro,Jessika Scarbro,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,Male,Doctor,Rural,17572.0,Married,Star,2021-04-23,,4318.43,2021 Promotion,True,Jessika Scarbro
245465,Audra,Mulhearn,Audra Mulhearn,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,Male,Doctor,Suburban,11811.0,Married,Star,2018-08-20,,4319.15,Standard,True,Audra Mulhearn
510372,Euna,Herran,Euna Herran,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,Female,College,Suburban,0.0,Divorced,Star,2021-07-15,,4322.24,Standard,True,Euna Herran
709920,Lekisha,Pipkin,Lekisha Pipkin,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,Female,Bachelor,Rural,69040.0,Married,Star,2016-01-06,,4327.1,Standard,True,Lekisha Pipkin
